	Education	Income	Customer_For	Age	AmountSpent	Children	Family_Size	Is_Parent	TotalAcceptedCmp	NumTotalPurchases	Clusters
1728	0	74881.0	41299200000000000	63	964	2	4	1	0	27	3
1729	1	71107.0	42940800000000000	73	1327	1	3	1	0	28	3
1730	0	46910.0	8467200000000000	60	68	2	4	1	0	7	1
1731	1	18690.0	47347200000000000	65	60	0	2	0	0	5	2
1732	1	37244.0	36979200000000000	69	55	2	3	1	1	5	1
1733	1	82427.0	9417600000000000	58	1456	0	2	0	1	21	0
1734	0	75342.0	36201600000000000	66	563	1	2	1	0	18	3
1735	1	70044.0	42854400000000000	70	1504	1	2	1	0	26	3
1736	1	79146.0	5702400000000000	57	564	2	3	1	0	19	3
1737	1	77437.0	18576000000000000	61	1125	0	2	0	1	23	2
1738	1	54984.0	3110400000000000	65	358	1	3	1	1	17	3
1739	0	42403.0	17280000000000000	53	42	1	3	1	0	5	1
1740	1	55761.0	5702400000000000	60	184	1	3	1	1	10	1
1741	1	37292.0	37756800000000000	41	460	1	3	1	0	19	1
1742	0	45576.0	2764800000000000	79	145	0	1	0	1	8	2
1743	1	70321.0	45705600000000000	77	1376	0	2	0	1	25	0
1744	0	58086.0	45360000000000000	55	792	1	2	1	0	23	3
1745	1	81795.0	52790400000000000	72	1382	0	2	0	0	23	2
1746	1	28389.0	50630400000000000	77	28	0	2	0	0	4	2
1747	0	66835.0	23673600000000000	78	1033	0	2	0	0	24	2
1748	1	69901.0	34214400000000000	55	882	1	2	1	0	23	3
1749	0	80360.0	41731200000000000	75	2231	0	2	0	3	15	0
1750	0	63342.0	53654400000000000	63	1101	1	3	1	2	19	3
1751	1	44989.0	56592000000000000	50	369	1	3	1	0	16	3
1752	0	31859.0	10540800000000000	44	48	1	2	1	0	5	1
1753	0	51569.0	43372800000000000	75	467	1	2	1	2	19	3
1754	1	30372.0	47606400000000000	53	44	2	3	1	0	8	1
1755	1	16014.0	40521600000000000	45	38	2	3	1	0	10	1
1756	1	41120.0	20304000000000000	56	81	2	4	1	0	9	1
1757	0	39763.0	28425600000000000	53	167	1	2	1	1	10	1
1758	0	38725.0	4320000000000000	69	45	2	4	1	0	7	1
1759	1	77981.0	34473600000000000	52	664	1	3	1	0	21	3
1760	0	62905.0	25228800000000000	60	622	1	3	1	0	20	3
1761	0	13533.0	41126400000000000	45	48	1	2	1	0	7	1
1762	1	59481.0	21513600000000000	49	461	1	3	1	0	16	3
1763	1	72117.0	27043200000000000	47	1073	1	3	1	0	26	3
1764	0	21955.0	25488000000000000	38	55	1	3	1	0	8	1
1765	1	67131.0	39744000000000000	68	976	1	3	1	0	26	3
1766	0	36802.0	1123200000000000	44	20	1	2	1	0	5	1
1767	1	71853.0	36028800000000000	42	1149	0	2	0	0	17	2
1768	1	28249.0	1209600000000000	63	43	0	2	0	0	6	2
1769	0	47808.0	21772800000000000	49	224	1	3	1	1	10	1
1770	0	25509.0	56073600000000000	50	101	1	2	1	1	9	1
1771	0	51012.0	37756800000000000	78	209	0	2	0	0	10	2
1772	1	70596.0	54604800000000000	39	968	0	1	0	0	21	2
1773	0	85431.0	33350400000000000	72	1165	0	2	0	0	17	2
1774	1	42664.0	8899200000000000	57	24	1	3	1	0	5	1
1775	1	42586.0	52531200000000000	69	252	2	4	1	1	16	3
1776	1	29760.0	57801600000000000	39	165	1	2	1	0	12	1
1777	0	28973.0	53913600000000000	47	269	0	2	0	0	13	2
1778	0	39435.0	28252800000000000	51	102	1	3	1	0	7	1
1779	0	65370.0	28684800000000000	40	461	0	2	0	0	19	2
1780	1	20194.0	48297600000000000	45	47	1	2	1	0	7	1
1781	0	42473.0	11404800000000000	48	144	2	3	1	0	10	1
1782	1	64590.0	53827200000000000	56	1338	0	2	0	0	24	2
1783	1	71232.0	18403200000000000	65	917	1	3	1	0	25	3
1784	1	34600.0	47001600000000000	53	318	2	4	1	1	17	1
1785	1	46904.0	52099200000000000	57	253	2	3	1	0	14	1
1786	1	49094.0	55814400000000000	51	502	1	3	1	0	20	3
1787	1	36075.0	17452800000000000	41	119	1	3	1	0	7	1
1788	0	60839.0	57888000000000000	45	1250	2	4	1	0	29	3
1789	1	77298.0	20649600000000000	45	969	1	3	1	0	24	3
1790	1	34026.0	28339200000000000	74	76	2	4	1	0	9	1
1791	0	48918.0	6739200000000000	61	62	2	3	1	0	7	1
1792	0	82122.0	27475200000000000	62	1382	0	2	0	1	26	0
1793	1	37697.0	12268800000000000	48	84	1	2	1	0	7	1
1794	1	34074.0	30326400000000000	72	255	2	4	1	1	14	1
1795	0	28520.0	32832000000000000	64	43	2	4	1	0	5	1
1796	1	62535.0	23241600000000000	69	398	1	2	1	0	14	3
1797	0	36273.0	6393600000000000	47	76	1	2	1	0	8	1
1798	1	63404.0	1987200000000000	60	902	2	4	1	1	15	3
1799	0	75774.0	5011200000000000	43	823	1	3	1	0	21	3
1800	1	78416.0	172800000000000	48	1179	1	3	1	0	26	3
1801	1	75702.0	53827200000000000	50	1921	1	3	1	1	29	3
1802	0	59385.0	36892800000000000	73	185	2	4	1	0	10	1
1803	1	37070.0	40262400000000000	58	433	2	3	1	1	23	3
1804	1	44689.0	14688000000000000	73	34	2	4	1	1	6	1
1805	1	53977.0	33350400000000000	66	907	1	3	1	0	27	3
1806	0	7144.0	17625600000000000	58	416	2	3	1	0	25	1
1807	1	18701.0	33696000000000000	60	44	2	3	1	0	10	1
1808	1	90369.0	5356800000000000	68	1588	0	2	0	1	17	0
1809	0	63159.0	51926400000000000	50	1797	0	1	0	1	17	0
1810	1	37758.0	54691200000000000	58	40	2	4	1	0	6	1
1811	0	46757.0	50976000000000000	61	1143	1	2	1	0	21	3
1812	0	79734.0	86400000000000	55	914	0	2	0	1	14	2
1813	1	63207.0	45360000000000000	32	1502	0	2	0	1	12	2
1814	1	72071.0	43200000000000000	70	1338	1	2	1	0	20	3
1815	0	21840.0	29635200000000000	41	27	1	3	1	0	5	1
1816	0	58582.0	23673600000000000	42	763	1	3	1	1	22	3
1817	1	72282.0	29808000000000000	73	1331	0	1	0	1	22	2
1818	1	50387.0	26092800000000000	68	525	2	4	1	0	19	3
1819	0	32583.0	1209600000000000	63	9	2	4	1	0	4	1
1820	1	62568.0	7171200000000000	62	953	1	3	1	1	16	3
1821	0	44635.0	22550400000000000	53	68	2	3	1	0	7	1
1822	0	33316.0	23155200000000000	53	131	2	3	1	0	10	1
1823	1	63967.0	27993600000000000	56	882	1	3	1	0	23	3
1824	0	52513.0	57283200000000000	46	1149	0	2	0	0	25	2
1825	1	25293.0	24796800000000000	55	37	1	3	1	0	5	1
1826	0	54111.0	26611200000000000	59	388	1	2	1	0	15	3
1827	1	78394.0	43113600000000000	38	1428	0	2	0	1	16	0
1828	0	80739.0	34732800000000000	66	1633	0	2	0	0	24	2
1829	0	22669.0	34819200000000000	49	173	1	3	1	1	10	1
1830	1	29236.0	22809600000000000	37	99	1	2	1	0	9	1
1831	1	44911.0	40694400000000000	65	215	1	3	1	0	12	1
1832	0	54693.0	42940800000000000	62	929	1	3	1	0	31	3
1833	1	48186.0	8726400000000000	50	219	1	3	1	0	12	1
1834	1	54809.0	25142400000000000	47	174	2	4	1	1	12	1
1835	1	41580.0	48902400000000000	46	92	2	4	1	0	9	1
1836	0	80336.0	25315200000000000	54	1052	0	2	0	0	25	2
1837	1	47743.0	40089600000000000	67	275	1	3	1	1	14	3
1838	0	62972.0	60048000000000000	69	587	1	3	1	0	16	3
1839	0	57333.0	55728000000000000	70	1662	1	2	1	1	33	3
1840	0	32313.0	43459200000000000	42	159	1	3	1	0	11	1
1841	0	84953.0	33782400000000000	71	1024	0	1	0	4	18	0
1842	0	27071.0	5788800000000000	56	35	1	2	1	0	7	1
1843	0	68148.0	26092800000000000	67	1042	0	2	0	0	15	2
1844	0	65735.0	17625600000000000	59	395	2	4	1	0	19	3
1845	0	86836.0	56592000000000000	49	557	0	2	0	4	23	0
1846	0	4023.0	518400000000000	61	9	2	4	1	0	15	1
1847	1	30093.0	30758400000000000	34	69	0	2	0	0	6	2
1848	0	57705.0	14601600000000000	58	486	1	3	1	0	18	3
1849	1	25008.0	12700800000000000	36	34	1	2	1	0	6	1
1850	0	83257.0	56073600000000000	29	1365	0	1	0	3	28	0
1851	1	22280.0	35078400000000000	49	13	1	3	1	0	4	1
1852	0	72159.0	52531200000000000	46	1401	0	2	0	0	21	2
1853	1	64260.0	46137600000000000	63	1574	0	2	0	1	14	2
1854	0	82733.0	25228800000000000	40	1323	0	1	0	1	20	0
1855	0	74290.0	27734400000000000	53	1217	1	2	1	2	32	3
1856	0	58217.0	50889600000000000	73	103	3	4	1	0	7	1
1857	0	21024.0	31104000000000000	48	84	0	2	0	0	7	2
1858	0	70116.0	44841600000000000	52	1536	0	2	0	0	23	2
1859	1	54006.0	56073600000000000	39	581	1	3	1	0	18	3
1860	0	69063.0	51753600000000000	58	928	1	3	1	0	14	3
1861	0	11448.0	16934400000000000	49	14	0	1	0	0	4	2
1862	1	61825.0	28166400000000000	45	424	1	2	1	0	15	3
1863	1	70886.0	22291200000000000	53	960	1	3	1	0	14	3
1864	1	69109.0	51580800000000000	42	1555	0	2	0	2	20	0
1865	1	60208.0	54432000000000000	51	656	2	3	1	2	29	3
1866	0	32889.0	25574400000000000	56	55	2	4	1	0	9	1
1867	1	34738.0	4233600000000000	40	20	1	2	1	0	5	1
1868	0	30538.0	54950400000000000	53	367	1	3	1	0	17	1
1869	0	82326.0	9590400000000000	47	2257	0	2	0	4	22	0
1870	0	26642.0	10368000000000000	57	42	1	2	1	0	7	1
1871	1	69932.0	33004800000000000	60	1049	1	2	1	0	26	3
1872	1	44503.0	6393600000000000	52	48	2	3	1	0	7	1
1873	0	60200.0	46915200000000000	76	685	1	2	1	0	25	3
1874	1	49638.0	6134400000000000	72	39	1	2	1	0	5	1
1875	0	23830.0	12268800000000000	37	43	0	1	0	0	5	2
1876	0	33051.0	58924800000000000	65	835	0	1	0	1	21	2
1877	1	72905.0	13737600000000000	66	1515	0	2	0	1	20	0
1878	0	69702.0	42768000000000000	73	1039	1	3	1	0	26	3
1879	1	70300.0	30153600000000000	49	1596	1	2	1	0	26	3
1880	0	70643.0	53740800000000000	40	1828	0	2	0	1	18	0
1881	0	30396.0	5184000000000000	55	34	1	3	1	2	6	1
1882	0	50616.0	6220800000000000	56	149	1	2	1	0	10	1
1883	0	62772.0	35078400000000000	55	946	1	2	1	1	23	3
1884	0	30298.0	3542400000000000	39	28	0	1	0	0	6	2
1885	1	52413.0	52099200000000000	40	450	1	2	1	0	17	3
1886	0	44155.0	13910400000000000	67	46	2	4	1	0	5	1
1887	0	86979.0	20217600000000000	53	1702	0	1	0	2	16	0
1888	1	76532.0	25315200000000000	49	820	2	4	1	0	25	3
1889	1	42081.0	42163200000000000	42	382	1	3	1	1	15	1
1890	0	67546.0	57628800000000000	36	2126	0	2	0	0	20	2
1891	0	88420.0	5011200000000000	35	2069	0	2	0	3	20	0
1892	1	31158.0	44755200000000000	39	72	1	3	1	0	7	1
1893	1	61671.0	2246400000000000	56	732	1	2	1	2	28	3
1894	1	69719.0	2937600000000000	50	801	0	1	0	0	11	2
1895	1	49160.0	21772800000000000	75	236	1	2	1	0	12	1
1896	1	24882.0	56851200000000000	46	80	1	3	1	1	5	1
1897	0	90933.0	7776000000000000	70	1685	0	1	0	1	15	0
1898	0	113734.0	2764800000000000	79	277	0	1	0	0	27	2
1899	0	59292.0	32918400000000000	74	507	1	3	1	0	18	3
1900	0	45759.0	42422400000000000	60	68	2	4	1	0	7	1
1901	1	22148.0	6652800000000000	41	49	0	1	0	0	5	2
1902	0	73395.0	8899200000000000	37	397	0	2	0	0	15	2
1903	1	29819.0	21427200000000000	53	39	1	2	1	0	9	1
1904	1	45688.0	13392000000000000	56	306	1	3	1	1	14	1
1905	1	62820.0	35769600000000000	70	976	0	2	0	0	14	2
1906	0	60491.0	25574400000000000	53	1028	1	3	1	0	28	3
1907	1	33235.0	12441600000000000	38	70	1	3	1	0	7	1
1908	1	35701.0	40348800000000000	65	46	0	2	0	0	5	2
1909	0	31535.0	23846400000000000	44	51	1	3	1	1	5	1
1910	0	92556.0	6048000000000000	64	1263	0	2	0	0	21	2
1911	1	67384.0	51494400000000000	54	1490	1	2	1	1	22	3
1912	0	80573.0	53827200000000000	53	1564	0	2	0	0	24	2
1913	1	77870.0	58406400000000000	57	1815	1	3	1	3	18	0
1914	0	52278.0	44928000000000000	61	1198	1	2	1	0	31	3
1915	1	57107.0	58233600000000000	56	416	1	2	1	3	23	3
1916	1	18929.0	43027200000000000	34	85	0	2	0	0	6	2
1917	0	36038.0	34041600000000000	43	47	1	2	1	0	8	1
1918	1	20180.0	42681600000000000	48	137	0	1	0	0	8	2
1919	0	34230.0	47520000000000000	59	21	2	4	1	0	4	1
1920	0	31878.0	604800000000000	47	70	1	2	1	0	6	1
1921	0	70932.0	13910400000000000	52	909	1	3	1	0	22	3
1922	1	91249.0	53308800000000000	68	1676	0	1	0	5	22	0
1923	0	77598.0	23414400000000000	81	1735	0	1	0	1	26	0
1924	1	80982.0	46396800000000000	65	1191	2	3	1	0	30	3
1925	0	22701.0	25660800000000000	47	24	1	3	1	0	5	1
1926	0	55212.0	50371200000000000	55	1182	1	3	1	2	20	3
1927	1	70617.0	32054400000000000	54	1280	0	2	0	0	14	2
1928	1	64849.0	51235200000000000	67	1336	0	1	0	1	19	2
1929	0	62694.0	32572800000000000	59	749	2	4	1	0	24	3
1930	0	61917.0	19094400000000000	50	91	2	4	1	0	7	1
1931	0	67472.0	23673600000000000	77	414	1	3	1	0	15	3
1932	0	21059.0	14947200000000000	42	44	1	3	1	0	9	1
1933	0	29543.0	7689600000000000	56	63	2	4	1	0	8	1
1934	1	75903.0	38620800000000000	73	901	1	3	1	0	23	3
1935	0	34984.0	57110400000000000	49	38	2	4	1	0	6	1
1936	0	54998.0	41126400000000000	68	455	1	2	1	1	20	3
1937	0	54356.0	50716800000000000	75	775	1	2	1	1	24	3
1938	0	34242.0	8467200000000000	65	15	1	3	1	0	4	1
1939	1	25410.0	26092800000000000	51	38	1	3	1	0	6	1
1940	0	73356.0	12355200000000000	40	1512	0	2	0	4	22	0
1941	1	28320.0	45878400000000000	74	43	1	3	1	0	5	1
1942	1	23763.0	59702400000000000	47	42	1	2	1	0	5	1
1943	1	72570.0	5616000000000000	40	1089	0	2	0	0	23	2
1944	0	34529.0	56419200000000000	48	162	1	3	1	0	9	1
1945	1	70792.0	43891200000000000	73	1272	0	1	0	0	19	2
1946	1	63211.0	52185600000000000	42	1173	0	2	0	1	20	2
1947	0	83891.0	777600000000000	50	816	1	3	1	0	22	3
1948	1	36065.0	39312000000000000	56	74	2	3	1	0	9	1
1949	1	39898.0	43372800000000000	70	134	1	3	1	0	9	1
1950	0	51141.0	30758400000000000	84	157	0	1	0	0	9	2
1951	1	56939.0	24537600000000000	48	561	1	3	1	0	18	3
1952	1	80872.0	4147200000000000	73	1336	0	1	0	0	19	2
1953	0	72335.0	59184000000000000	48	2092	0	2	0	1	23	0
1954	0	61798.0	18835200000000000	60	463	0	1	0	0	16	2
1955	0	76842.0	4924800000000000	74	1130	0	1	0	0	17	2
1956	1	29478.0	14083200000000000	48	20	1	3	1	0	5	1
1957	1	46998.0	53136000000000000	68	377	1	2	1	1	18	3
1958	1	96843.0	37324800000000000	34	1544	0	1	0	2	28	0
1959	0	56551.0	4579200000000000	74	138	2	3	1	0	10	1
1960	0	70053.0	31190400000000000	59	1012	1	3	1	0	26	3
1961	0	71670.0	30672000000000000	62	1766	0	1	0	4	15	0
1962	1	44359.0	1036800000000000	46	45	2	4	1	0	9	1
1963	1	40887.0	36201600000000000	72	161	2	3	1	1	10	1
1964	1	48877.0	15120000000000000	58	144	1	2	1	0	8	1
1965	1	74485.0	26697600000000000	77	1734	0	2	0	0	26	2
1966	1	64474.0	21600000000000000	52	823	1	3	1	0	22	3
1967	1	77226.0	10454400000000000	61	1138	1	3	1	0	28	3
1968	1	72643.0	42076800000000000	75	1429	0	1	0	2	21	0
1969	0	85738.0	13564800000000000	46	1371	0	2	0	2	21	0
1970	1	55686.0	43200000000000000	58	982	1	2	1	1	16	3
1971	1	39062.0	8294400000000000	41	44	1	2	1	1	5	1
1972	1	34600.0	47001600000000000	53	318	2	4	1	1	17	1
1973	1	40794.0	38707200000000000	49	434	1	3	1	0	16	1
1974	0	54690.0	20217600000000000	53	198	2	4	1	0	12	1
1975	1	4428.0	23068800000000000	55	359	1	3	1	0	25	1
1976	0	32632.0	60134400000000000	61	576	0	2	0	0	18	2
1977	0	38236.0	24364800000000000	56	88	2	3	1	0	11	1
1978	1	36781.0	6912000000000000	45	63	1	3	1	1	6	1
1979	0	31385.0	49334400000000000	40	27	1	2	1	2	4	1
1980	1	24570.0	42076800000000000	40	193	1	3	1	0	11	1
1981	0	25509.0	56073600000000000	50	101	1	2	1	1	9	1
1982	1	94642.0	11836800000000000	73	2211	0	2	0	2	21	0
1983	0	58646.0	33177600000000000	62	140	1	3	1	0	8	1
1984	1	53201.0	43372800000000000	49	415	2	3	1	0	22	3
1985	1	21994.0	47692800000000000	67	22	1	3	1	0	4	1
1986	1	57113.0	43891200000000000	46	263	2	4	1	0	16	1
1987	1	51373.0	32140800000000000	33	393	0	2	0	0	12	2
1988	1	23477.0	21686400000000000	38	147	1	3	1	0	10	1
1989	1	58116.0	6652800000000000	68	443	1	3	1	0	16	3
1990	0	72968.0	16848000000000000	61	1958	0	1	0	2	19	0
1991	0	39791.0	39571200000000000	53	174	1	3	1	0	10	1
1992	0	91712.0	22032000000000000	77	2217	0	1	0	2	27	0
1993	1	94472.0	7516800000000000	66	1691	1	2	1	2	16	0
1994	1	13672.0	37843200000000000	64	25	2	4	1	0	6	1
1995	0	96547.0	3196800000000000	44	809	0	2	0	4	21	0
1996	1	79205.0	57801600000000000	49	895	0	2	0	2	16	0
1997	0	56559.0	47606400000000000	49	484	1	3	1	0	18	3
1998	0	32644.0	45705600000000000	51	413	1	3	1	1	18	3
1999	0	67506.0	15379200000000000	44	331	1	2	1	0	12	1
2000	1	24206.0	41299200000000000	54	25	1	2	1	0	5	1
2001	0	28420.0	16156800000000000	57	13	1	2	1	0	4	1
2002	1	22979.0	57110400000000000	54	115	1	3	1	1	10	1
2003	1	33279.0	1468800000000000	58	16	0	1	0	0	4	2
2004	0	46423.0	24537600000000000	52	92	2	3	1	0	9	1
2005	1	30368.0	20217600000000000	47	52	1	3	1	0	7	1
2006	1	63684.0	50112000000000000	54	1464	1	3	1	0	23	3
2007	1	41638.0	43286400000000000	60	441	1	2	1	1	17	3
2008	0	68805.0	24624000000000000	65	283	1	2	1	0	12	3
2009	0	65814.0	10281600000000000	58	747	1	3	1	0	23	3
2010	1	71964.0	34992000000000000	66	1870	0	1	0	0	17	2
2011	1	39146.0	43200000000000000	38	165	1	2	1	0	11	1
2012	1	96876.0	28252800000000000	47	1941	0	2	0	4	24	0
2013	1	34445.0	44755200000000000	43	839	0	2	0	0	27	2
2014	1	68281.0	59702400000000000	66	1655	0	1	0	1	25	0
2015	0	37284.0	39484800000000000	49	23	2	4	1	0	4	1
2016	1	36790.0	41904000000000000	41	66	0	2	0	1	6	2
2017	1	27943.0	38016000000000000	57	37	2	4	1	0	8	1
2018	1	22263.0	7862400000000000	73	21	2	3	1	0	6	1
2019	1	30261.0	55468800000000000	52	22	3	5	1	0	4	1
2020	1	28587.0	11836800000000000	46	78	1	3	1	0	9	1
2021	0	43815.0	38880000000000000	42	79	1	3	1	0	6	1
2022	1	48195.0	13737600000000000	68	265	2	4	1	0	17	1
2023	0	77027.0	12441600000000000	72	1175	1	3	1	0	19	3
2024	0	71322.0	43027200000000000	59	1305	1	3	1	0	28	3
2025	0	32765.0	10886400000000000	45	46	1	3	1	0	8	1
2026	1	29672.0	40953600000000000	59	25	2	4	1	0	4	1
2027	1	23272.0	22032000000000000	71	46	0	1	0	0	5	2
2028	0	49912.0	57024000000000000	75	874	1	3	1	2	26	3
2029	0	7500.0	60220800000000000	39	100	1	3	1	0	10	1
2030	0	68117.0	41126400000000000	77	930	1	2	1	2	25	3
2031	1	67225.0	18576000000000000	69	868	1	3	1	0	23	3
2032	1	17649.0	19785600000000000	48	45	1	3	1	0	9	1
2033	1	55914.0	36806400000000000	49	1260	1	3	1	0	29	3
2034	1	40059.0	23673600000000000	40	414	1	3	1	1	12	1
2035	1	60905.0	17798400000000000	74	392	1	3	1	0	15	3
2036	1	75330.0	54691200000000000	47	1109	2	4	1	0	29	3
2037	1	60689.0	33955200000000000	73	639	1	2	1	0	22	3
2038	1	38680.0	39571200000000000	40	79	1	3	1	0	6	1
2039	1	61416.0	43718400000000000	42	1665	0	2	0	1	24	0
2040	1	49767.0	36547200000000000	33	692	0	1	0	0	18	2
2041	1	83273.0	55468800000000000	54	1392	3	4	1	0	29	3
2042	1	29009.0	18316800000000000	43	44	1	3	1	0	7	1
2043	0	45057.0	18144000000000000	45	50	1	3	1	0	6	1
2044	1	37150.0	56678400000000000	53	467	1	3	1	0	21	3
2045	1	43020.0	18230400000000000	54	223	1	2	1	0	12	1
2046	1	53154.0	1728000000000000	65	158	1	3	1	0	9	1
2047	1	65308.0	25142400000000000	51	1211	0	2	0	2	28	0
2048	1	76467.0	58838400000000000	54	1575	1	2	1	1	14	3
2049	0	81044.0	15897600000000000	77	1208	0	2	0	0	22	2
2050	1	32871.0	41212800000000000	73	43	2	4	1	0	5	1
2051	1	55801.0	24192000000000000	49	527	2	3	1	1	21	3
2052	1	76320.0	604800000000000	65	932	1	2	1	0	15	3
2053	0	36927.0	2332800000000000	69	71	2	3	1	0	8	1
2054	1	48794.0	259200000000000	71	54	2	4	1	0	5	1
2055	1	23478.0	40348800000000000	59	129	0	1	0	0	7	2
2056	1	71128.0	54518400000000000	51	1615	1	2	1	0	27	3
2057	0	70179.0	29635200000000000	48	1034	1	2	1	0	26	3
2058	1	59462.0	46656000000000000	74	1088	1	3	1	0	25	3
2060	1	38361.0	15897600000000000	55	137	1	3	1	0	10	1
2062	0	70038.0	21340800000000000	42	1244	0	2	0	0	17	2
2063	1	42554.0	46051200000000000	46	41	2	4	1	0	7	1
2064	1	67445.0	59270400000000000	50	1174	1	3	1	0	32	3
2065	1	67046.0	46569600000000000	73	993	1	2	1	0	15	3
2066	1	42192.0	25574400000000000	76	100	0	2	0	0	7	2
2067	0	77610.0	52531200000000000	72	1680	1	3	1	0	17	3
2068	1	31761.0	7344000000000000	40	98	1	3	1	0	9	1
2069	1	34350.0	21859200000000000	45	48	1	3	1	0	5	1
2070	1	54591.0	28339200000000000	75	519	1	3	1	0	19	3
2071	1	71866.0	16070400000000000	68	715	1	3	1	0	20	3
2072	1	25293.0	24796800000000000	55	37	1	3	1	0	5	1
2073	0	42000.0	46224000000000000	37	653	0	1	0	1	20	2
2074	1	69520.0	30844800000000000	41	1455	0	2	0	0	21	2
2075	1	64713.0	12268800000000000	54	602	1	2	1	1	19	3
2076	0	27889.0	31017600000000000	47	26	1	3	1	0	5	1
2077	1	22123.0	8121600000000000	64	102	0	1	0	0	7	2
2080	1	27803.0	58060800000000000	51	176	1	3	1	0	9	1
2082	1	51651.0	51753600000000000	64	433	1	3	1	0	17	3
2083	1	68487.0	45964800000000000	36	1366	0	2	0	0	30	2
2085	1	56796.0	43027200000000000	55	1001	1	3	1	0	27	3
2086	0	87000.0	48470400000000000	32	961	0	2	0	0	18	2
2087	1	79823.0	7776000000000000	65	1518	1	3	1	1	23	3
2088	1	30828.0	23155200000000000	44	56	1	2	1	0	8	1
2089	0	34109.0	20304000000000000	53	22	1	3	1	0	4	1
2090	0	53367.0	26092800000000000	50	400	2	3	1	1	21	3
2091	1	22390.0	21686400000000000	55	26	0	2	0	0	4	2
2092	1	71322.0	5011200000000000	48	350	1	3	1	0	13	1
2093	1	79244.0	48124800000000000	31	1216	0	1	0	3	22	0
2094	0	49912.0	57024000000000000	75	874	1	3	1	2	26	3
2095	0	48699.0	34905600000000000	74	40	2	4	1	0	5	1
2096	1	80144.0	23500800000000000	49	1367	0	2	0	0	19	2
2097	1	54252.0	34300800000000000	68	264	2	3	1	0	15	3
2098	0	81929.0	55123200000000000	48	2053	1	3	1	3	20	0
2099	1	76068.0	49852800000000000	49	1376	1	3	1	2	10	3
2100	0	53204.0	8726400000000000	48	45	2	4	1	0	5	1
2101	0	67911.0	3283200000000000	75	976	1	3	1	0	27	3
2102	0	14796.0	56160000000000000	40	51	1	3	1	1	6	1
2103	0	78128.0	11232000000000000	50	1264	1	3	1	2	20	3
2104	1	14188.0	41990400000000000	52	75	0	2	0	0	7	2
2105	1	20425.0	52531200000000000	38	57	1	3	1	0	7	1
2106	0	58646.0	33177600000000000	62	140	1	3	1	0	8	1
2107	1	72967.0	48470400000000000	54	497	1	2	1	2	19	3
2108	0	48150.0	33350400000000000	75	266	1	3	1	0	13	3
2109	1	82332.0	56160000000000000	63	2006	0	1	0	2	21	0
2110	1	58275.0	33868800000000000	69	615	2	3	1	0	23	3
2111	0	44953.0	47952000000000000	43	1021	0	2	0	1	24	2
2112	1	34587.0	3801600000000000	71	22	2	4	1	0	6	1
2113	0	43018.0	20736000000000000	50	133	1	3	1	0	7	1
2114	0	45736.0	29376000000000000	70	437	1	3	1	0	19	3
2115	0	66476.0	17884800000000000	55	1013	1	3	1	0	26	3
2116	0	27733.0	26524800000000000	43	57	1	3	1	0	7	1
2117	0	69805.0	13737600000000000	72	1038	1	3	1	0	27	3
2118	0	72217.0	38448000000000000	62	1573	0	1	0	0	22	2
2119	1	25818.0	53481600000000000	53	28	1	2	1	0	4	1
2120	0	37509.0	56592000000000000	48	123	1	3	1	0	9	1
2121	0	25176.0	27907200000000000	48	13	2	4	1	0	4	1
2122	1	43586.0	57715200000000000	44	132	1	3	1	0	10	1
2123	0	53230.0	60048000000000000	68	732	1	3	1	0	23	3
2124	1	50116.0	777600000000000	67	66	2	4	1	1	7	1
2125	1	84906.0	23155200000000000	52	1631	0	2	0	3	24	0
2126	1	61286.0	28598400000000000	58	608	1	3	1	0	18	3
2127	0	82333.0	39398400000000000	38	1822	0	2	0	2	18	0
2128	0	65220.0	57369600000000000	59	1282	0	2	0	1	23	0
2129	1	33590.0	20563200000000000	50	8	3	5	1	0	4	1
2130	1	30992.0	37411200000000000	48	43	1	2	1	0	5	1
2131	0	72309.0	41040000000000000	48	1931	0	1	0	2	20	0
2133	1	16005.0	59097600000000000	44	103	1	3	1	0	8	1
2134	0	65487.0	14688000000000000	67	1169	0	1	0	0	17	2
2135	1	58692.0	7257600000000000	59	395	1	3	1	0	15	1
2136	1	40590.0	23328000000000000	55	258	2	3	1	1	15	1
2137	1	20587.0	4233600000000000	54	25	1	2	1	0	5	1
2138	0	62637.0	10368000000000000	70	185	1	2	1	0	10	1
2139	0	29435.0	59788800000000000	58	180	2	3	1	1	11	1
2140	1	19346.0	12960000000000000	50	22	1	2	1	0	5	1
2141	1	35788.0	13564800000000000	53	44	2	4	1	0	7	1
2142	1	36997.0	44323200000000000	56	94	2	3	1	0	12	1
2143	1	23539.0	10454400000000000	67	81	0	2	0	0	7	2
2144	1	65333.0	14083200000000000	51	798	1	2	1	2	28	3
2145	1	78499.0	18835200000000000	67	1334	0	1	0	2	19	0
2146	0	29732.0	8294400000000000	53	38	1	3	1	0	5	1
2147	0	41275.0	8380800000000000	64	61	3	5	1	0	11	1
2148	0	63516.0	30931200000000000	51	300	2	4	1	0	16	3
2149	0	42769.0	22464000000000000	62	88	1	3	1	0	8	1
2150	0	49572.0	16934400000000000	66	54	2	4	1	0	7	1
2151	1	69209.0	56160000000000000	52	1782	0	2	0	1	16	0
2152	1	17148.0	13132800000000000	48	68	1	3	1	0	11	1
